chrom	start	end	ratio_change	gene_id	gene_name	gene_type	overlap_type	strand	tss	distance_to_tss
chr17	30750000	30900000	-0.1029816863333333	ENSMUSG00000117760.1	Gm41561	antisense	promoter	-	30857436	42564
chr17	30750000	30900000	-0.1029816863333333	ENSMUSG00000118205.1	Gm50248	TEC	promoter	-	30871209	28791
chr17	30750000	30900000	-0.1029816863333333	ENSMUSG00000118119.1	Gm9937	antisense	promoter	-	30875284	24716
chr17	30750000	30900000	-0.1029816863333333	ENSMUSG00000118281.1	Gm50242	lincRNA	promoter	+	30880471	19529
chr17	30750000	30900000	-0.1029816863333333	ENSMUSG00000024027.8	Glp1r	protein_coding	promoter	+	30901817	1817
chr17	30900000	31050000	-0.1285734333333333	ENSMUSG00000118341.1	Gm50252	processed_transcript	promoter	-	30923831	23831
chr17	30900000	31050000	-0.1285734333333333	ENSMUSG00000024027.8	Glp1r	protein_coding	promoter	+	30901817	1817
chr17	30900000	31050000	-0.1285734333333333	ENSMUSG00000117786.1	Gm10503	antisense	promoter	-	30963220	63220
chr17	30900000	31050000	-0.1285734333333333	ENSMUSG00000118284.1	Gm41562	lincRNA	promoter	+	30945893	45893
chr17	30900000	31050000	-0.1285734333333333	ENSMUSG00000054134.14	Umodl1	protein_coding	promoter	+	30954640	54640
chr17	30900000	31050000	-0.1285734333333333	ENSMUSG00000092731.1	Gm24026	miRNA	promoter	+	30967197	67197
chr17	30900000	31050000	-0.1285734333333333	ENSMUSG00000118169.1	Gm50249	antisense	promoter	-	30970005	70005
chr17	31050000	31200000	-0.1681522	ENSMUSG00000024030.7	Abcg1	protein_coding	promoter	+	31057675	7675
chr17	31050000	31200000	-0.1681522	ENSMUSG00000089622.1	Gm25447	rRNA	promoter	+	31059604	9604
chr17	31050000	31200000	-0.1681522	ENSMUSG00000024029.4	Tff3	protein_coding	promoter	-	31129646	70354
chr17	31050000	31200000	-0.1681522	ENSMUSG00000024028.7	Tff2	protein_coding	promoter	-	31144282	55718
chr17	31050000	31200000	-0.1681522	ENSMUSG00000086010.8	Gm15318	antisense	promoter	+	31152752	47248
chr17	31050000	31200000	-0.1681522	ENSMUSG00000024032.7	Tff1	protein_coding	promoter	-	31165277	34723
chr17	31050000	31200000	-0.1681522	ENSMUSG00000024034.13	Tmprss3	protein_coding	promoter	-	31198977	1023
chr17	31650000	31800000	-0.1260969666666666	ENSMUSG00000061613.13	U2af1	protein_coding	promoter	-	31658892	8892
chr17	31650000	31800000	-0.1260969666666666	ENSMUSG00000117987.1	Gm50222	antisense	promoter	-	31684374	34374
chr17	31650000	31800000	-0.1260969666666666	ENSMUSG00000024041.10	Cryaa	protein_coding	promoter	+	31677807	27807
chr17	31650000	31800000	-0.1260969666666666	ENSMUSG00000117656.1	Gm50225	lincRNA	promoter	-	31690425	40425
chr17	31650000	31800000	-0.1260969666666666	ENSMUSG00000117355.1	Gm49999	lincRNA	promoter	+	31789504	10496
chr17	31800000	31950000	-0.1157065333333333	ENSMUSG00000024042.7	Sik1	protein_coding	promoter	-	31855804	55804
chr17	31800000	31950000	-0.1157065333333333	ENSMUSG00000117562.2	Gm50000	lincRNA	promoter	-	31899178	50822
chr17	31800000	31950000	-0.1157065333333333	ENSMUSG00000117879.1	2310015A16Rik	lincRNA	promoter	-	31909029	40971
chr17	31800000	31950000	-0.1157065333333333	ENSMUSG00000117980.1	Gm30571	TEC	promoter	+	31912666	37334
chr17	31800000	31950000	-0.1157065333333333	ENSMUSG00000091548.2	Gm17572	processed_pseudogene	promoter	+	31950534	534
chr17	32100000	32250000	-0.1171803333333333	ENSMUSG00000002791.17	Pdxk-ps	transcribed_unprocessed_pseudogene	promoter	-	32107350	7350
chr17	32100000	32250000	-0.1171803333333333	ENSMUSG00000097305.2	Gm17276	antisense	promoter	+	32113411	13411
chr17	32100000	32250000	-0.1171803333333333	ENSMUSG00000038146.8	Notch3	protein_coding	promoter	-	32166852	66852
chr17	32100000	32250000	-0.1171803333333333	ENSMUSG00000117925.1	Gm50127	processed_pseudogene	promoter	-	32183337	66663
chr17	32100000	32250000	-0.1171803333333333	ENSMUSG00000037577.13	Ephx3	protein_coding	promoter	-	32189549	60451
chr17	32100000	32250000	-0.1171803333333333	ENSMUSG00000116414.2	Gm4432	processed_pseudogene	promoter	+	32242163	7837
chr17	34200000	34350000	-0.1092493233333333	ENSMUSG00000092550.2	Gm20496	antisense	promoter	-	34205449	5449
chr17	34200000	34350000	-0.1092493233333333	ENSMUSG00000024339.12	Tap2	protein_coding	promoter	+	34203527	3527
chr17	34200000	34350000	-0.1092493233333333	ENSMUSG00000081512.1	Gm15821	macro_lncRNA	promoter	-	34214459	14459
chr17	34200000	34350000	-0.1092493233333333	ENSMUSG00000041538.16	H2-Ob	protein_coding	promoter	+	34238903	38903
chr17	34200000	34350000	-0.1092493233333333	ENSMUSG00000073421.6	H2-Ab1	protein_coding	promoter	+	34257689	57689
chr17	34200000	34350000	-0.1092493233333333	ENSMUSG00000036594.15	H2-Aa	protein_coding	promoter	-	34287823	62177
chr17	34200000	34350000	-0.1092493233333333	ENSMUSG00000092415.2	Gm20513	antisense	promoter	-	34308070	41930
chr17	34200000	34350000	-0.1092493233333333	ENSMUSG00000060586.11	H2-Eb1	protein_coding	promoter	+	34305867	44133
chr17	34200000	34350000	-0.1092493233333333	ENSMUSG00000067341.6	H2-Eb2	protein_coding	promoter	+	34325665	24335
chr17	34200000	34350000	-0.1092493233333333	ENSMUSG00000036322.11	H2-Ea	polymorphic_pseudogene	promoter	-	34344645	5355
chr17	34200000	34350000	-0.1092493233333333	ENSMUSG00000024340.15	Btnl2	protein_coding	promoter	+	34354822	4822
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000073420.10	Btnl5-ps	transcribed_unprocessed_pseudogene	promoter	-	34497429	2571
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000083020.1	Gm15331	unprocessed_pseudogene	promoter	-	34501491	1491
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000092618.2	Btnl6	protein_coding	promoter	-	34517352	17352
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000083441.1	Gm15329	unprocessed_pseudogene	promoter	-	34521904	21904
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000061728.5	Btnl7-ps	unprocessed_pseudogene	promoter	-	34547651	47651
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000015468.14	Notch4	protein_coding	promoter	+	34564268	64268
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000092406.1	Gm20462	processed_pseudogene	promoter	-	34568137	68137
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000034786.17	Gpsm3	protein_coding	promoter	+	34589806	60194
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000034673.14	Pbx2	protein_coding	promoter	+	34591266	58734
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000015452.14	Ager	protein_coding	promoter	+	34597862	52138
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000015478.13	Rnf5	protein_coding	promoter	-	34603690	46310
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000092395.1	Gm20463	antisense	promoter	+	34601151	48849
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000034254.17	Agpat1	protein_coding	promoter	+	34604262	45738
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000015467.14	Egfl8	protein_coding	promoter	-	34615971	34029
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000092176.1	Gm20460	processed_transcript	promoter	-	34627349	22651
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000015474.16	Ppt2	protein_coding	promoter	-	34628510	21490
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000015476.6	Prrt1	protein_coding	promoter	+	34629533	20467
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000092525.1	Gm20461	lincRNA	promoter	-	34643977	6023
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000033739.8	Fkbpl	protein_coding	promoter	+	34644764	5236
chr17	34500000	34650000	-0.1372946553333333	ENSMUSG00000015461.15	Atf6b	protein_coding	promoter	+	34647146	2854
chr17	45150000	45300000	-0.1107942666666666	ENSMUSG00000117217.1	Gm4766	processed_pseudogene	promoter	-	45164168	14168
chr17	45150000	45300000	-0.1107942666666666	ENSMUSG00000096425.1	Gm24979	miRNA	promoter	+	45209966	59966
chr17	45450000	45600000	-0.1045458999999999	ENSMUSG00000023935.10	Spats1	protein_coding	promoter	-	45475415	25415
chr17	45450000	45600000	-0.1045458999999999	ENSMUSG00000061242.6	Gm9104	processed_pseudogene	promoter	+	45465788	15788
chr17	45450000	45600000	-0.1045458999999999	ENSMUSG00000023938.8	Aars2	protein_coding	promoter	+	45506841	56841
chr17	45450000	45600000	-0.1045458999999999	ENSMUSG00000023949.7	Tcte1	protein_coding	promoter	+	45523434	73434
chr17	45450000	45600000	-0.1045458999999999	ENSMUSG00000096847.2	Tmem151b	protein_coding	promoter	-	45549677	50323
chr17	45450000	45600000	-0.1045458999999999	ENSMUSG00000023947.8	Nfkbie	protein_coding	promoter	+	45555703	44297
chr17	45450000	45600000	-0.1045458999999999	ENSMUSG00000037089.11	Slc35b2	protein_coding	promoter	+	45563874	36126
chr17	45450000	45600000	-0.1045458999999999	ENSMUSG00000023944.14	Hsp90ab1	protein_coding	promoter	-	45573271	26729
chr17	45450000	45600000	-0.1045458999999999	ENSMUSG00000023942.15	Slc29a1	protein_coding	promoter	-	45599606	394
chr17	45450000	45600000	-0.1045458999999999	ENSMUSG00000067389.3	Gm17080	antisense	promoter	+	45586120	13880
chr17	45600000	45750000	-0.1053654	ENSMUSG00000023942.15	Slc29a1	protein_coding	promoter	-	45599606	394
chr17	45600000	45750000	-0.1053654	ENSMUSG00000079471.4	Mymx	protein_coding	promoter	-	45602102	2102
chr17	45600000	45750000	-0.1053654	ENSMUSG00000065743.1	Gm25008	snRNA	promoter	+	45620679	20679
chr17	45600000	45750000	-0.1053654	ENSMUSG00000058626.16	Capn11	protein_coding	promoter	-	45659325	59325
chr17	45600000	45750000	-0.1053654	ENSMUSG00000036026.15	Tmem63b	protein_coding	promoter	-	45686905	63095
chr17	45600000	45750000	-0.1053654	ENSMUSG00000086472.1	Gm16172	antisense	promoter	+	45663519	63519
chr17	45600000	45750000	-0.1053654	ENSMUSG00000023939.7	Mrpl14	protein_coding	promoter	+	45686322	63678
chr17	45600000	45750000	-0.1053654	ENSMUSG00000094690.2	1600014C23Rik	protein_coding	promoter	-	45733844	16156
chr17	45600000	45750000	-0.1053654	ENSMUSG00000097727.8	F630040K05Rik	lincRNA	promoter	+	45734506	15494
chr17	45750000	45900000	-0.1418983999999999	ENSMUSG00000117139.1	Gm35692	lincRNA	promoter	-	45822323	72323
chr17	45750000	45900000	-0.1418983999999999	ENSMUSG00000117085.1	4930542M03Rik	lincRNA	promoter	-	45881452	18548
chr17	45750000	45900000	-0.1418983999999999	ENSMUSG00000117048.1	Gm41584	lincRNA	promoter	+	45885346	14654
chr17	45900000	46050000	-0.1179224666666666	ENSMUSG00000117040.1	Gm49805	lincRNA	promoter	+	45961859	61859
chr17	45900000	46050000	-0.1179224666666666	ENSMUSG00000023951.18	Vegfa	protein_coding	promoter	-	46032369	17631
chr17	47400000	47550000	-0.115413	ENSMUSG00000023982.8	Guca1a	protein_coding	promoter	-	47400584	584
chr17	47400000	47550000	-0.115413	ENSMUSG00000118471.1	Gm50461	protein_coding	promoter	-	47421880	21880
chr17	47400000	47550000	-0.115413	ENSMUSG00000096361.2	Gm5814	processed_pseudogene	promoter	+	47410363	10363
chr17	47400000	47550000	-0.115413	ENSMUSG00000047150.8	1700001C19Rik	protein_coding	promoter	-	47437376	37376
chr17	47400000	47550000	-0.115413	ENSMUSG00000034382.14	AI661453	protein_coding	promoter	+	47436615	36615
chr17	47400000	47550000	-0.115413	ENSMUSG00000023980.7	Taf8	protein_coding	promoter	-	47502292	47708
chr17	47400000	47550000	-0.115413	ENSMUSG00000034165.16	Ccnd3	protein_coding	promoter	+	47505051	44949
chr17	56100000	56250000	-0.1179949999999999	ENSMUSG00000002831.14	Plin4	protein_coding	promoter	-	56109803	9803
chr17	56100000	56250000	-0.1179949999999999	ENSMUSG00000011305.11	Plin5	protein_coding	promoter	-	56117596	17596
chr17	56100000	56250000	-0.1179949999999999	ENSMUSG00000037095.8	Lrg1	protein_coding	promoter	-	56122001	22001
chr17	56100000	56250000	-0.1179949999999999	ENSMUSG00000001227.12	Sema6b	protein_coding	promoter	-	56140343	40343
chr17	56100000	56250000	-0.1179949999999999	ENSMUSG00000044469.8	Tnfaip8l1	protein_coding	promoter	+	56162477	62477
chr17	56100000	56250000	-0.1179949999999999	ENSMUSG00000106418.1	Gm44397	miRNA	promoter	-	56172125	72125
chr17	56100000	56250000	-0.1179949999999999	ENSMUSG00000019579.13	Mydgf	protein_coding	promoter	-	56183920	66080
chr17	56100000	56250000	-0.1179949999999999	ENSMUSG00000001229.9	Dpp9	protein_coding	promoter	-	56218905	31095
chr17	56100000	56250000	-0.1179949999999999	ENSMUSG00000117176.1	Gm49879	processed_pseudogene	promoter	+	56238909	11091
chr17	56100000	56250000	-0.1179949999999999	ENSMUSG00000117172.1	A230051N06Rik	lincRNA	promoter	+	56241716	8284
chr17	56100000	56250000	-0.1179949999999999	ENSMUSG00000065491.1	Mir7b	miRNA	promoter	+	56242988	7012
chr17	56250000	56400000	-0.1147749999999999	ENSMUSG00000043683.4	Fem1a	protein_coding	promoter	+	56256810	6810
chr17	56250000	56400000	-0.1147749999999999	ENSMUSG00000047123.8	Ticam1	protein_coding	promoter	-	56276786	26786
chr17	56250000	56400000	-0.1147749999999999	ENSMUSG00000024197.10	Plin3	protein_coding	promoter	-	56292873	42873
chr17	56250000	56400000	-0.1147749999999999	ENSMUSG00000073380.2	Arrdc5	protein_coding	promoter	-	56300286	50286
chr17	56250000	56400000	-0.1147749999999999	ENSMUSG00000001228.14	Uhrf1	protein_coding	promoter	+	56303321	53321
chr17	56250000	56400000	-0.1147749999999999	ENSMUSG00000024201.12	Kdm4b	protein_coding	promoter	+	56326062	73938
chr17	56700000	56850000	-0.1060106666666666	ENSMUSG00000054723.6	Vmac	protein_coding	promoter	-	56718022	18022
chr17	56700000	56850000	-0.1060106666666666	ENSMUSG00000002379.7	Ndufa11	protein_coding	promoter	+	56717767	17767
chr17	56700000	56850000	-0.1060106666666666	ENSMUSG00000117146.2	Fut4-ps1	transcribed_processed_pseudogene	promoter	+	56734228	34228
chr17	56700000	56850000	-0.1060106666666666	ENSMUSG00000039481.5	Nrtn	protein_coding	promoter	-	56757530	57530
chr17	56700000	56850000	-0.1060106666666666	ENSMUSG00000007603.9	Dus3l	protein_coding	promoter	+	56764757	64757
chr17	56700000	56850000	-0.1060106666666666	ENSMUSG00000090273.3	Prr22	protein_coding	promoter	+	56770250	70250
chr17	56700000	56850000	-0.1060106666666666	ENSMUSG00000024206.15	Rfx2	protein_coding	promoter	-	56831013	18987
chr17	71850000	72000000	-0.10324378	ENSMUSG00000117126.1	Gm49924	TEC	promoter	-	71927030	72970
chr17	83100000	83250000	-0.12654033	ENSMUSG00000117509.1	Gm46606	lincRNA	promoter	-	83120741	20741
chr17	83100000	83250000	-0.12654033	ENSMUSG00000024247.14	Pkdcc	protein_coding	promoter	+	83215292	34708
chr17	84000000	84150000	-0.1124305333333333	ENSMUSG00000103015.1	Gm37549	TEC	promoter	-	84017056	17056
chr17	84000000	84150000	-0.1124305333333333	ENSMUSG00000117446.1	Gm35551	lincRNA	promoter	-	84026019	26019
chr17	84000000	84150000	-0.1124305333333333	ENSMUSG00000117432.1	Gm49967	lincRNA	promoter	+	84036890	36890
chr17	84000000	84150000	-0.1124305333333333	ENSMUSG00000117571.1	4933433H22Rik	lincRNA	promoter	+	84078660	71340
chr17	84150000	84300000	-0.1127545566666666	ENSMUSG00000117485.1	Gm19696	lincRNA	promoter	-	84156440	6440
chr17	84150000	84300000	-0.1127545566666666	ENSMUSG00000045817.8	Zfp36l2	protein_coding	promoter	-	84187947	37947
chr17	84150000	84300000	-0.1127545566666666	ENSMUSG00000117393.1	Gm36279	antisense	promoter	+	84185756	35756
chr17	84150000	84300000	-0.1127545566666666	ENSMUSG00000065732.1	Gm24492	snRNA	promoter	-	84287747	12253
chr17	85800000	85950000	-0.1211977166666666	ENSMUSG00000100345.1	Gm29418	lincRNA	promoter	-	85824044	24044
chr17	85800000	85950000	-0.1211977166666666	ENSMUSG00000117501.1	Gm30117	lincRNA	promoter	-	85928579	21421
chr17	87150000	87300000	-0.1064458333333333	ENSMUSG00000095035.1	Gm22346	miRNA	promoter	-	87184225	34225
chr17	87150000	87300000	-0.1064458333333333	ENSMUSG00000117384.1	C330024C12Rik	lincRNA	promoter	-	87194942	44942
chr17	87150000	87300000	-0.1064458333333333	ENSMUSG00000024150.12	Mcfd2	protein_coding	promoter	-	87265935	34065
chr17	87150000	87300000	-0.1064458333333333	ENSMUSG00000085287.8	4833418N02Rik	processed_transcript	promoter	-	87282814	17186
chr17	87150000	87300000	-0.1064458333333333	ENSMUSG00000036918.16	Ttc7	protein_coding	promoter	+	87282886	17114
chr17	87300000	87450000	-0.1120712333333333	ENSMUSG00000089701.1	Gm15978	antisense	promoter	-	87332052	32052
chr17	87300000	87450000	-0.1120712333333333	ENSMUSG00000089755.1	0610012D04Rik	antisense	promoter	-	87364462	64462
chr17	87300000	87450000	-0.1120712333333333	ENSMUSG00000036557.8	Stpg4	protein_coding	promoter	-	87427741	22259
chr17	87300000	87450000	-0.1120712333333333	ENSMUSG00000036438.14	Calm2	protein_coding	promoter	-	87446935	3065
chr18	35850000	36000000	-0.1426583666666666	ENSMUSG00000117840.1	Gm50399	lincRNA	promoter	+	35862251	12251
chr18	35850000	36000000	-0.1426583666666666	ENSMUSG00000118080.1	Gm41693	lincRNA	promoter	+	35874314	24314
chr18	35850000	36000000	-0.1426583666666666	ENSMUSG00000118358.1	Gm36315	lincRNA	promoter	-	35890337	40337
chr18	35850000	36000000	-0.1426583666666666	ENSMUSG00000118347.1	C330008A17Rik	lincRNA	promoter	+	35913132	63132
chr18	35850000	36000000	-0.1426583666666666	ENSMUSG00000118122.1	Gm50405	lincRNA	promoter	+	35923295	73295
chr18	35850000	36000000	-0.1426583666666666	ENSMUSG00000080529.1	Gm23882	miRNA	promoter	+	35952824	47176
chr18	35850000	36000000	-0.1426583666666666	ENSMUSG00000024347.16	Psd2	protein_coding	promoter	+	35964830	35170
chr18	36000000	36150000	-0.1194542666666666	ENSMUSG00000117852.1	4930471G03Rik	antisense	promoter	+	36105651	44349
chr18	37950000	38100000	-0.1109765	ENSMUSG00000024454.16	Hdac3	protein_coding	promoter	-	37955016	5016
chr18	37950000	38100000	-0.1109765	ENSMUSG00000044024.16	Rell2	protein_coding	promoter	+	37955079	5079
chr18	37950000	38100000	-0.1109765	ENSMUSG00000038524.13	Fchsd1	protein_coding	promoter	-	37969774	19774
chr18	37950000	38100000	-0.1109765	ENSMUSG00000024451.9	Arap3	protein_coding	promoter	-	37998969	48969
chr18	37950000	38100000	-0.1109765	ENSMUSG00000098608.1	Mir6981	miRNA	promoter	-	37974617	24617
chr18	37950000	38100000	-0.1109765	ENSMUSG00000098297.1	Mir6980	miRNA	promoter	-	37990945	40945
chr18	37950000	38100000	-0.1109765	ENSMUSG00000118056.1	Gm30093	lincRNA	promoter	+	38023529	73529
chr18	38850000	39000000	-0.1132477833333333	ENSMUSG00000036585.16	Fgf1	protein_coding	promoter	-	38929472	70528
chr18	38850000	39000000	-0.1132477833333333	ENSMUSG00000117994.1	Gm5820	lincRNA	promoter	+	38892458	42458
chr18	38850000	39000000	-0.1132477833333333	ENSMUSG00000036452.18	Arhgap26	protein_coding	promoter	+	38993145	6855
chr18	38850000	39000000	-0.1132477833333333	ENSMUSG00000086991.1	Gm15334	antisense	promoter	-	38994192	5808
chr18	60600000	60750000	-0.1020428	ENSMUSG00000043079.17	Synpo	protein_coding	promoter	-	60660142	60142
chr18	60600000	60750000	-0.1020428	ENSMUSG00000054008.9	Ndst1	protein_coding	promoter	-	60748650	1350
chr18	60600000	60750000	-0.1020428	ENSMUSG00000024608.11	Rps14	protein_coding	promoter	+	60747098	2902
chr18	75300000	75450000	-0.1145290333333333	ENSMUSG00000102047.1	2010010A06Rik	transcribed_processed_pseudogene	promoter	-	75297329	2671
chr18	75300000	75450000	-0.1145290333333333	ENSMUSG00000092569.1	Gm20544	processed_transcript	promoter	-	75367088	67088
chr18	75300000	75450000	-0.1145290333333333	ENSMUSG00000025880.11	Smad7	protein_coding	promoter	+	75367529	67529
chr18	75450000	75600000	-0.1033552	ENSMUSG00000097712.1	Gm10532	antisense	promoter	+	75514645	64645
chr18	75600000	75750000	-0.1683375733333333	ENSMUSG00000052928.9	Ctif	protein_coding	promoter	-	75697554	52446
chr18	75900000	76050000	-0.1139113999999999	ENSMUSG00000118311.1	1700003O11Rik	antisense	promoter	-	76015677	34323
chr18	76050000	76200000	-0.1216216999999999	ENSMUSG00000117797.1	2900057B20Rik	antisense	promoter	-	76098471	48471
chr18	76050000	76200000	-0.1216216999999999	ENSMUSG00000098276.1	Mir6358	miRNA	promoter	+	76170552	29448
chr18	78000000	78150000	-0.1166079666666666	ENSMUSG00000091055.2	Siglec15	protein_coding	promoter	-	78057395	57395
chr18	78000000	78150000	-0.1166079666666666	ENSMUSG00000059336.14	Slc14a1	protein_coding	promoter	-	78142119	7881
chr18	80250000	80400000	-0.1056888	ENSMUSG00000078963.3	Hsbp1l1	protein_coding	promoter	-	80247102	2898
chr18	80250000	80400000	-0.1056888	ENSMUSG00000034006.17	Slc66a2	protein_coding	promoter	+	80253292	3292
chr18	80250000	80400000	-0.1056888	ENSMUSG00000059852.7	Kcng2	protein_coding	promoter	-	80364254	35746
chr18	80250000	80400000	-0.1056888	ENSMUSG00000102959.1	Gm37015	TEC	promoter	-	80303680	53680
chr18	80250000	80400000	-0.1056888	ENSMUSG00000097593.2	Gm26676	antisense	promoter	+	80323335	73335
chr18	80250000	80400000	-0.1056888	ENSMUSG00000102260.1	D330025C20Rik	TEC	promoter	+	80362781	37219
chr18	80550000	80700000	-0.1491842266666666	ENSMUSG00000118379.1	Gm41790	lincRNA	promoter	-	80605811	55811
chr18	80700000	80850000	-0.11356199	ENSMUSG00000033016.16	Nfatc1	protein_coding	promoter	-	80713071	13071
chr18	80700000	80850000	-0.11356199	ENSMUSG00000118265.1	Gm50211	antisense	promoter	+	80705190	5190
chr18	80700000	80850000	-0.11356199	ENSMUSG00000114891.1	Gm47272	antisense	promoter	+	80822247	27753
chr18	80700000	80850000	-0.11356199	ENSMUSG00000114756.1	Gm47273	processed_pseudogene	promoter	+	80854309	4309
chr18	81000000	81150000	-0.1220113666666666	ENSMUSG00000118235.1	Gm7503	processed_pseudogene	promoter	-	80997383	2617
chr18	81000000	81150000	-0.1220113666666666	ENSMUSG00000089257.1	Gm25718	snRNA	promoter	+	81026773	26773
chr18	81000000	81150000	-0.1220113666666666	ENSMUSG00000118268.1	Gm50424	lincRNA	promoter	+	81046824	46824
chr18	81000000	81150000	-0.1220113666666666	ENSMUSG00000118262.1	Gm50423	lincRNA	promoter	+	81083064	66936
chr18	83400000	83550000	-0.1046611666666666	ENSMUSG00000117715.1	Gm50413	lincRNA	promoter	-	83399621	379
chr18	83400000	83550000	-0.1046611666666666	ENSMUSG00000118060.1	4933401L05Rik	lincRNA	promoter	-	83423479	23479
chr18	83400000	83550000	-0.1046611666666666	ENSMUSG00000118156.1	Gm7569	processed_pseudogene	promoter	-	83488522	61478
chr18	83400000	83550000	-0.1046611666666666	ENSMUSG00000118387.1	Gm50415	lincRNA	promoter	+	83490414	59586
chr18	83400000	83550000	-0.1046611666666666	ENSMUSG00000118175.1	Gm50416	lincRNA	promoter	-	83525304	24696
chr18	83850000	84000000	-0.1004897566666666	ENSMUSG00000117826.1	Gm50420	processed_pseudogene	promoter	+	83905796	55796
chr18	83850000	84000000	-0.1004897566666666	ENSMUSG00000117894.1	Gm50421	processed_pseudogene	promoter	+	83987995	12005
chr19	3300000	3450000	-0.109063	ENSMUSG00000118213.1	Gm50307	processed_pseudogene	promoter	-	3317581	17581
chr19	3300000	3450000	-0.109063	ENSMUSG00000024900.5	Cpt1a	protein_coding	promoter	+	3322334	22334
chr19	3300000	3450000	-0.109063	ENSMUSG00000024905.15	Tesmin	protein_coding	promoter	+	3388857	61143
chr19	3300000	3450000	-0.109063	ENSMUSG00000024907.7	Gal	protein_coding	promoter	-	3414544	35456
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000038155.11	Gstp2	protein_coding	promoter	-	4046023	3977
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000058216.13	Gstp3	protein_coding	promoter	-	4059569	9569
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000104921.1	Gm23927	snoRNA	promoter	-	4078512	28512
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000064400.2	Gm23927	snoRNA	promoter	-	4078512	28512
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000024857.16	Cabp2	protein_coding	promoter	+	4081578	31578
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000024856.10	Cdk2ap2	protein_coding	promoter	+	4097182	47182
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000024851.14	Pitpnm1	protein_coding	promoter	+	4099998	49998
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000024847.15	Aip	protein_coding	promoter	-	4125858	74142
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000024845.17	Tmem134	protein_coding	promoter	+	4125934	74066
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000024842.8	Cabp4	protein_coding	promoter	-	4144033	55967
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000044724.9	Gpr152	protein_coding	promoter	+	4139787	60213
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000024835.15	Coro1b	protein_coding	promoter	+	4148619	51381
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000045826.9	Ptprcap	protein_coding	promoter	+	4153604	46396
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000024830.17	Rps6kb2	protein_coding	promoter	-	4163354	36646
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000075289.5	Carns1	protein_coding	promoter	-	4175479	24521
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000117905.1	Gm50230	processed_transcript	promoter	-	4191047	8953
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000097233.1	Gm17552	antisense	promoter	+	4169566	30434
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000040247.6	Tbc1d10c	protein_coding	promoter	-	4191284	8716
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000040385.7	Ppp1ca	protein_coding	promoter	+	4192065	7935
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000117839.1	Gm50251	antisense	promoter	-	4192782	7218
chr19	4050000	4200000	-0.1128756666666666	ENSMUSG00000118245.1	Gm30082	bidirectional_promoter_lncRNA	promoter	+	4201779	1779
chr19	5550000	5700000	-0.112969	ENSMUSG00000024922.2	Ovol1	protein_coding	promoter	-	5560646	10646
chr19	5550000	5700000	-0.112969	ENSMUSG00000117861.1	1810058N15Rik	antisense	promoter	+	5560260	10260
chr19	5550000	5700000	-0.112969	ENSMUSG00000049562.6	Ap5b1	protein_coding	promoter	+	5568025	18025
chr19	5550000	5700000	-0.112969	ENSMUSG00000024925.11	Rnaseh2c	protein_coding	promoter	+	5601873	51873
chr19	5550000	5700000	-0.112969	ENSMUSG00000024926.10	Kat5	protein_coding	promoter	-	5610237	60237
