chrom	start	end	score_nsc	n_bins_nsc	coverage_nsc	score_neu	n_bins_neu	coverage_neu	ratio_change
chr19	7800000	7950000	-0.007470833333333334	3	1.0	0.25881366666666666	3	1.0	0.2662845
chr19	7950000	8100000	0.016810836666666665	3	1.0	0.2785206666666667	3	1.0	0.26170983000000003
chr19	8100000	8250000	-0.0225047	3	1.0	0.16827899999999998	3	1.0	0.19078369999999997
chr19	8250000	8400000	0.024035320000000002	3	1.0	0.271356	3	1.0	0.24732068
chr19	8400000	8550000	0.031300966666666666	3	1.0	0.21496833333333334	3	1.0	0.18366736666666666
chr19	9600000	9750000	0.03134	3	1.0	0.27420063333333333	3	1.0	0.24286063333333333
chr19	9750000	9900000	0.0649472	3	1.0	0.1898251	3	1.0	0.1248779
chr19	12900000	13050000	-0.04492940000000001	3	1.0	0.0931854	3	1.0	0.1381148
chr19	13050000	13200000	-0.08454046666666666	3	1.0	0.10625903333333334	3	1.0	0.1907995
chr19	13200000	13350000	-0.067623	3	1.0	0.19254393333333333	3	1.0	0.26016693333333335
chr19	13350000	13500000	-0.126566	3	1.0	-0.004221199999999999	3	1.0	0.12234480000000002
chr19	13500000	13650000	-0.08869133333333334	3	1.0	0.16229900000000003	3	1.0	0.25099033333333337
chr19	13650000	13800000	-0.0629932	3	1.0	0.12608587666666665	3	1.0	0.18907907666666665
chr19	19350000	19500000	-0.09784093333333334	3	1.0	0.009689266666666663	3	1.0	0.1075302
chr19	33450000	33600000	-0.06633916666666667	3	1.0	0.05275586666666667	3	1.0	0.11909503333333335
chr19	33600000	33750000	-0.038949533333333335	3	1.0	0.13212533333333332	3	1.0	0.17107486666666666
chr19	33750000	33900000	-0.043173300000000005	3	1.0	0.06490566	3	1.0	0.10807896
chr19	39000000	39150000	0.01633596666666667	3	1.0	0.16299833333333333	3	1.0	0.14666236666666665
chr19	39150000	39300000	0.056420916666666675	3	1.0	0.30003833333333335	3	1.0	0.24361741666666667
chr19	39450000	39600000	-0.0513045	3	1.0	0.12501056666666666	3	1.0	0.17631506666666666
chr19	39600000	39750000	-0.07867446666666666	3	1.0	0.10525546666666666	3	1.0	0.18392993333333332
chr19	39750000	39900000	-0.07465113333333333	3	1.0	0.06288724400000001	3	1.0	0.13753837733333335
chr19	40050000	40200000	0.0064164666666666655	3	1.0	0.13671066666666665	3	1.0	0.13029419999999997
chr1_GL456210_random	0	150000	0.0458939	3	1.0	0.163019	3	1.0	0.1171251
chr1_GL456211_random	0	150000	0.04342272333333333	3	1.0	0.2032679	3	1.0	0.15984517666666667
chr1_GL456211_random	150000	300000	0.009697977862865864	2	0.6115666666666667	0.15097460963645282	2	0.6115666666666667	0.14127663177358696
chr1_GL456212_random	0	150000	0.035445500000000005	3	1.0	0.18629466666666664	3	1.0	0.15084916666666665
chr1_GL456221_random	0	150000	0.05985803333333333	3	1.0	0.21433933333333335	3	1.0	0.15448130000000002
chr2	7650000	7800000	-0.106701	3	1.0	0.0036791000000000003	3	1.0	0.11038010000000001
chr2	12600000	12750000	-0.03588676666666666	3	1.0	0.07602426666666666	3	1.0	0.11191103333333333
chr2	13800000	13950000	0.006426333333333333	3	1.0	0.11869803333333334	3	1.0	0.1122717
chr2	13950000	14100000	-0.005503566666666667	3	1.0	0.12015713333333333	3	1.0	0.1256607
chr2	15300000	15450000	-0.0490084	3	1.0	0.10460943333333333	3	1.0	0.15361783333333334
chr2	15750000	15900000	-0.1121263	3	1.0	0.03032006666666667	3	1.0	0.14244636666666666
chr2	16050000	16200000	-0.09802866666666667	3	1.0	0.016687066666666663	3	1.0	0.11471573333333333
chr2	16200000	16350000	-0.06542277	3	1.0	0.06684786666666667	3	1.0	0.13227063666666666
chr2	16950000	17100000	-0.054197966666666667	3	1.0	0.08027516666666666	3	1.0	0.13447313333333333
chr2	21450000	21600000	-0.05140770333333333	3	1.0	0.05508149999999999	3	1.0	0.10648920333333332
chr2	21600000	21750000	-0.028495100000000002	3	1.0	0.16159466666666666	3	1.0	0.19008976666666666
chr2	21750000	21900000	-0.06033064	3	1.0	0.04943603333333333	3	1.0	0.10976667333333333
chr2	22050000	22200000	-0.010584433333333334	3	1.0	0.10885343333333335	3	1.0	0.11943786666666668
chr2	22200000	22350000	-0.03714943666666667	3	1.0	0.11208936666666666	3	1.0	0.14923880333333334
chr2	23250000	23400000	-0.028305196666666664	3	1.0	0.157516	3	1.0	0.18582119666666666
chr2	23400000	23550000	-0.06339	3	1.0	0.059812866666666666	3	1.0	0.12320286666666666
chr2	23550000	23700000	-0.07508206666666667	3	1.0	0.03781705666666667	3	1.0	0.11289912333333334
chr2	23700000	23850000	-0.06928633333333332	3	1.0	0.16629010000000002	3	1.0	0.23557643333333333
chr2	23850000	24000000	-0.06503146666666668	3	1.0	0.04865853333333333	3	1.0	0.11369000000000001
chr2	24000000	24150000	-0.03446193333333333	3	1.0	0.10975831999999999	3	1.0	0.14422025333333333
chr2	24150000	24300000	-0.0043518333333333326	3	1.0	0.10938772333333331	3	1.0	0.11373955666666664
chr2	36300000	36450000	0.013418433333333332	3	1.0	0.2447376666666667	3	1.0	0.23131923333333335
chr2	36450000	36600000	-0.037069736666666665	3	1.0	0.16939476666666667	3	1.0	0.20646450333333333
chr2	36600000	36750000	-0.001375733333333331	3	1.0	0.2550556666666667	3	1.0	0.25643140000000003
chr2	36750000	36900000	-0.06890846666666665	3	1.0	0.1492914	3	1.0	0.21819986666666663
chr2	36900000	37050000	0.010951166666666668	3	1.0	0.2786136666666667	3	1.0	0.2676625
chr2	37050000	37200000	-0.021558833333333333	3	1.0	0.21196263333333332	3	1.0	0.23352146666666665
chr2	37200000	37350000	0.055142333333333335	3	1.0	0.27097200000000005	3	1.0	0.2158296666666667
chr2	39450000	39600000	-0.06979763333333333	3	1.0	0.059508700000000005	3	1.0	0.12930633333333333
chr2	39600000	39750000	-0.053671666666666666	3	1.0	0.09530403333333333	3	1.0	0.1489757
chr2	39750000	39900000	-0.08176873333333333	3	1.0	0.03488893333333334	3	1.0	0.11665766666666666
chr2	39900000	40050000	-0.10397726666666667	3	1.0	0.018689766666666666	3	1.0	0.12266703333333333
chr2	40050000	40200000	-0.093512	3	1.0	0.028218666666666673	3	1.0	0.12173066666666667
chr2	40350000	40500000	-0.08758493333333335	3	1.0	0.017270566666666667	3	1.0	0.10485550000000002
chr2	42900000	43050000	-0.10585633333333334	3	1.0	-0.002081066666666668	3	1.0	0.10377526666666667
chr2	55650000	55800000	-0.12309726666666666	3	1.0	-0.014033500000000004	3	1.0	0.10906376666666666
chr2	55950000	56100000	-0.0290325	3	1.0	0.07439156666666667	3	1.0	0.10342406666666668
chr2	56700000	56850000	-0.10080713333333333	3	1.0	0.026532266666666672	3	1.0	0.1273394
chr2	61800000	61950000	-0.006622066666666667	3	1.0	0.1031046	3	1.0	0.10972666666666667
chr2	63600000	63750000	-0.0967155	3	1.0	0.008802833333333341	3	1.0	0.10551833333333334
chr2	68550000	68700000	-0.08184703333333333	3	1.0	0.020331533333333332	3	1.0	0.10217856666666666
chr2	81000000	81150000	-0.0673583	3	1.0	0.07827633333333334	3	1.0	0.14563463333333332
chr2	81900000	82050000	-0.12140016666666667	3	1.0	0.012576133333333328	3	1.0	0.1339763
chr2	82350000	82500000	-0.14278333333333335	3	1.0	-0.0305741	3	1.0	0.11220923333333335
chr2	82500000	82650000	-0.13532633333333333	3	1.0	-0.012223966666666664	3	1.0	0.12310236666666666
chr2	82800000	82950000	-0.08558336666666666	3	1.0	0.030631533333333336	3	1.0	0.1162149
chr2	83400000	83550000	-0.0463662	3	1.0	0.0695035	3	1.0	0.11586969999999999
chr2	85950000	86100000	-0.11428843333333333	3	1.0	0.0254423	3	1.0	0.13973073333333333
chr2	86550000	86700000	-0.0910426	3	1.0	0.023757466666666664	3	1.0	0.11480006666666667
chr2	86700000	86850000	-0.08212356666666666	3	1.0	0.06377213333333331	3	1.0	0.14589569999999996
chr2	86850000	87000000	-0.11827389999999999	3	1.0	0.010054966666666665	3	1.0	0.12832886666666665
chr2	87150000	87300000	-0.11392920000000001	3	1.0	0.09424373333333333	3	1.0	0.20817293333333334
chr2	87300000	87450000	-0.06609498999999999	3	1.0	0.13016170000000002	3	1.0	0.19625669
chr2	87450000	87600000	-0.04353898	3	1.0	0.10862830000000001	3	1.0	0.15216728000000002
chr2	87600000	87750000	-0.10571796666666666	3	1.0	0.02811743333333333	3	1.0	0.1338354
chr2	87750000	87900000	-0.11232959999999999	3	1.0	0.0495848	3	1.0	0.16191439999999999
chr2	87900000	88050000	-0.11023346666666667	3	1.0	0.020171743333333332	3	1.0	0.13040521
chr2	88050000	88200000	-0.11862833333333334	3	1.0	0.03369490000000001	3	1.0	0.15232323333333334
chr2	88200000	88350000	-0.12129033333333335	3	1.0	0.02244056666666667	3	1.0	0.14373090000000002
chr2	88350000	88500000	-0.13079090000000002	3	1.0	-0.002066966666666666	3	1.0	0.12872393333333335
chr2	88500000	88650000	-0.11865006666666668	3	1.0	0.00616036666666666	3	1.0	0.12481043333333333
chr2	88800000	88950000	-0.111965	3	1.0	-0.01033227	3	1.0	0.10163272999999999
chr2	89250000	89400000	-0.12889566666666666	3	1.0	0.008469433333333333	3	1.0	0.1373651
chr2	89400000	89550000	-0.08851526666666666	3	1.0	0.11046610000000001	3	1.0	0.19898136666666666
chr2	89700000	89850000	-0.0538486	3	1.0	0.06180900000000002	3	1.0	0.11565760000000003
chr2	97650000	97800000	-0.11653113333333333	3	1.0	0.03425260000000001	3	1.0	0.15078373333333334
chr2	97800000	97950000	-0.07857660000000001	3	1.0	0.044265766666666664	3	1.0	0.12284236666666667
chr2	97950000	98100000	-0.09228856666666667	3	1.0	0.016527399999999998	3	1.0	0.10881596666666667
chr2	98100000	98250000	-0.1003733	3	1.0	0.06843036666666667	3	1.0	0.16880366666666669
chr2	98700000	98850000	-0.1007553	3	1.0	0.005753833333333332	3	1.0	0.10650913333333334
chr2	99000000	99150000	-0.10231326666666668	3	1.0	0.011101533333333337	3	1.0	0.11341480000000001
chr2	99600000	99750000	-0.1060823	3	1.0	0.031006370000000002	3	1.0	0.13708867
chr2	107400000	107550000	-0.10198830000000002	3	1.0	0.015781633333333333	3	1.0	0.11776993333333335
chr2	108150000	108300000	-0.1067065	3	1.0	0.00137713666666667	3	1.0	0.10808363666666666
chr2	109050000	109200000	-0.07264136666666667	3	1.0	0.028664233333333334	3	1.0	0.1013056
chr2	111300000	111450000	-0.12200793333333332	3	1.0	-0.003360133333333333	3	1.0	0.11864779999999998
chr2	111600000	111750000	-0.051554266666666654	3	1.0	0.1178026	3	1.0	0.16935686666666666
chr2	111750000	111900000	-0.09859296666666667	3	1.0	0.01840534666666667	3	1.0	0.11699831333333334
chr2	111900000	112050000	-0.056875833333333334	3	1.0	0.09016700000000001	3	1.0	0.14704283333333334
chr2	112050000	112200000	-0.006535666666666669	3	1.0	0.14610433333333334	3	1.0	0.15264
chr2	139350000	139500000	-0.06255153333333333	3	1.0	0.03846823333333333	3	1.0	0.10101976666666665
chr2	148950000	149100000	-0.08571516666666668	3	1.0	0.07735536666666668	3	1.0	0.16307053333333335
chr2	149250000	149400000	-0.08739673333333335	3	1.0	0.03717876666666666	3	1.0	0.1245755
chr2	150150000	150300000	-0.02374063333333333	3	1.0	0.1235693	3	1.0	0.14730993333333334
chr2	150300000	150450000	-0.021520946666666665	3	1.0	0.11816808	3	1.0	0.13968902666666666
chr2	151050000	151200000	0.05452913333333334	3	1.0	0.20418799999999998	3	1.0	0.14965886666666664
chr2	151200000	151350000	0.01590748	3	1.0	0.13886876666666667	3	1.0	0.12296128666666667
chr2	177150000	177300000	0.003996893333333334	3	1.0	0.19462199999999996	3	1.0	0.19062510666666663
chr2	177300000	177450000	-0.0018914899999999996	3	1.0	0.20103700000000002	3	1.0	0.20292849000000002
chr2	177450000	177600000	0.0036619400000000002	3	1.0	0.32166266666666665	3	1.0	0.3180007266666667
chr2	177750000	177900000	0.004991816333333333	3	1.0	0.22225566666666666	3	1.0	0.2172638503333333
chr2	177900000	178050000	0.005938542	3	1.0	0.14649333333333334	3	1.0	0.14055479133333335
chr2	181950000	182100000	0.015498050000000001	2	0.6666666666666666	0.22438449999999996	2	0.6666666666666666	0.20888644999999995
chr3	3000000	3150000	0.10996756666666666	3	1.0	0.27879066666666663	3	1.0	0.16882309999999998
chr3	3150000	3300000	0.015836776666666663	3	1.0	0.20129366666666668	3	1.0	0.18545689
chr3	3300000	3450000	0.019534366666666664	3	1.0	0.18074135333333335	3	1.0	0.1612069866666667
chr3	3450000	3600000	-0.06553226666666667	3	1.0	0.12412796666666666	3	1.0	0.18966023333333332
chr3	3600000	3750000	-0.1094543	3	1.0	0.016024499999999994	3	1.0	0.1254788
chr3	3750000	3900000	-0.07823253333333334	3	1.0	0.07718063333333335	3	1.0	0.15541316666666669
chr3	3900000	4050000	-0.0799926	3	1.0	0.0827453	3	1.0	0.1627379
chr3	4050000	4200000	-0.0308522	3	1.0	0.10599803333333334	3	1.0	0.13685023333333335
chr3	4200000	4350000	-0.09262876666666667	3	1.0	0.0379528	3	1.0	0.13058156666666668
chr3	4350000	4500000	-0.09873823333333334	3	1.0	0.004139866666666667	3	1.0	0.10287810000000001
chr3	4500000	4650000	-0.05717233333333334	3	1.0	0.1381905	3	1.0	0.19536283333333332
chr3	4800000	4950000	-0.03964073666666667	3	1.0	0.11791820000000001	3	1.0	0.15755893666666668
chr3	4950000	5100000	-0.019451038666666667	3	1.0	0.11221163333333332	3	1.0	0.13166267199999998
chr3	5100000	5250000	-0.09295756666666667	3	1.0	0.01168996666666666	3	1.0	0.10464753333333333
chr3	5550000	5700000	-0.06662926666666666	3	1.0	0.06338081333333333	3	1.0	0.13001007999999997
chr3	5700000	5850000	-0.08016838	3	1.0	0.04773533333333333	3	1.0	0.12790371333333334
chr3	6000000	6150000	-0.08607726666666667	3	1.0	0.039098546666666664	3	1.0	0.12517581333333333
chr3	6300000	6450000	-0.08813016666666666	3	1.0	0.016721866666666665	3	1.0	0.10485203333333333
chr3	6450000	6600000	-0.10011906666666667	3	1.0	0.06108633333333334	3	1.0	0.1612054
chr3	6600000	6750000	-0.09511833333333333	3	1.0	0.020832766666666665	3	1.0	0.1159511
chr3	7650000	7800000	-0.04697053333333333	3	1.0	0.07968713333333333	3	1.0	0.12665766666666667
chr3	7800000	7950000	-0.03799023333333333	3	1.0	0.07371116666666666	3	1.0	0.11170139999999999
chr3	8100000	8250000	-0.029532633333333336	3	1.0	0.09635936666666667	3	1.0	0.125892
chr3	10500000	10650000	0.030407599999999996	3	1.0	0.13783403333333336	3	1.0	0.10742643333333336
chr3	10800000	10950000	-0.02656691333333333	3	1.0	0.08716714333333334	3	1.0	0.11373405666666667
chr3	11400000	11550000	-0.042485633333333335	3	1.0	0.06805549999999999	3	1.0	0.11054113333333332
chr3	11850000	12000000	-0.04177392333333333	3	1.0	0.11973850000000001	3	1.0	0.16151242333333335
chr3	12150000	12300000	-0.14072656666666666	3	1.0	-0.02255866666666666	3	1.0	0.1181679
chr3	12300000	12450000	-0.07755083333333332	3	1.0	0.040821078999999996	3	1.0	0.11837191233333332
chr3	12450000	12600000	-0.08330946666666668	3	1.0	0.044776800000000005	3	1.0	0.12808626666666667
chr3	12600000	12750000	-0.12365966666666667	3	1.0	0.009122749999999999	3	1.0	0.13278241666666668
chr3	12900000	13050000	-0.05658806666666667	3	1.0	0.0726284	3	1.0	0.12921646666666667
chr3	13050000	13200000	-0.0826054	3	1.0	0.025084666666666665	3	1.0	0.10769006666666667
chr3	13200000	13350000	-0.09476083333333334	3	1.0	0.012046933333333336	3	1.0	0.10680776666666666
chr3	14250000	14400000	0.002285666666666663	3	1.0	0.1961186	3	1.0	0.19383293333333335
chr3	14400000	14550000	-0.0314633	3	1.0	0.13454103333333334	3	1.0	0.16600433333333334
chr3	15300000	15450000	-0.0443297	3	1.0	0.15899643333333333	3	1.0	0.20332613333333333
chr3	15450000	15600000	-0.017299616666666667	3	1.0	0.171275	3	1.0	0.18857461666666667
chr3	15750000	15900000	-0.030163199999999998	3	1.0	0.16472686666666667	3	1.0	0.19489006666666667
chr3	15900000	16050000	-0.009886433333333337	3	1.0	0.09205216666666666	3	1.0	0.10193859999999999
chr3	16200000	16350000	-0.05261223333333334	3	1.0	0.06814516666666667	3	1.0	0.12075740000000001
chr3	16500000	16650000	-0.03440763999999999	3	1.0	0.1373550666666667	3	1.0	0.17176270666666668
chr3	16650000	16800000	-0.0523576	3	1.0	0.0907785	3	1.0	0.1431361
chr3	16950000	17100000	-0.08703065333333333	3	1.0	0.033484033333333336	3	1.0	0.12051468666666668
chr3	17100000	17250000	-0.05040276666666667	3	1.0	0.05547043333333334	3	1.0	0.1058732
chr3	17250000	17400000	-0.10053016666666667	3	1.0	0.010751899999999998	3	1.0	0.11128206666666667
chr3	17400000	17550000	-0.0904079	3	1.0	0.03446496666666666	3	1.0	0.12487286666666667
chr3	17850000	18000000	-0.0405375	3	1.0	0.08219141	3	1.0	0.12272891
chr3	18300000	18450000	-0.06833679999999999	3	1.0	0.07201733333333332	3	1.0	0.1403541333333333
chr3	21150000	21300000	-0.045279302333333334	3	1.0	0.060877199999999985	3	1.0	0.10615650233333332
chr3	22200000	22350000	0.008663033333333335	3	1.0	0.13341853333333334	3	1.0	0.1247555
chr3	22350000	22500000	0.008202634666666668	3	1.0	0.20876633333333333	3	1.0	0.20056369866666665
chr3	22500000	22650000	-0.013650978666666667	3	1.0	0.12669813333333335	3	1.0	0.14034911200000003
chr3	22950000	23100000	-0.07855036666666666	3	1.0	0.029644499999999994	3	1.0	0.10819486666666665
chr3	23250000	23400000	-0.05661273333333333	3	1.0	0.0647167	3	1.0	0.12132943333333333
chr3	23850000	24000000	-0.08494566666666667	3	1.0	0.028960400000000004	3	1.0	0.11390606666666667
chr3	31500000	31650000	-0.040554099999999996	3	1.0	0.0796719	3	1.0	0.120226
chr3	41700000	41850000	-0.06407568333333333	3	1.0	0.1571045	3	1.0	0.22118018333333334
chr3	41850000	42000000	-0.022232183666666665	3	1.0	0.10151973333333333	3	1.0	0.123751917
chr3	43050000	43200000	-0.0729748	3	1.0	0.028964499999999994	3	1.0	0.1019393
chr3	43200000	43350000	-0.1282885	3	1.0	-0.02496466666666666	3	1.0	0.10332383333333334
chr3	43500000	43650000	-0.11006910000000002	3	1.0	0.026962066666666666	3	1.0	0.13703116666666668
chr3	43650000	43800000	-0.09243380000000001	3	1.0	0.030771913333333335	3	1.0	0.12320571333333334
chr3	43800000	43950000	-0.06810043333333332	3	1.0	0.04768653333333333	3	1.0	0.11578696666666666
chr3	43950000	44100000	-0.09305666666666668	3	1.0	0.033064300000000005	3	1.0	0.12612096666666667
chr3	44100000	44250000	-0.09805736666666666	3	1.0	0.036390233333333334	3	1.0	0.1344476
chr3	44250000	44400000	-0.1017209	3	1.0	0.005064566666666669	3	1.0	0.10678546666666668
chr3	44700000	44850000	-0.145659	3	1.0	-0.033056	3	1.0	0.11260300000000001
chr3	44850000	45000000	-0.10240636666666668	3	1.0	-0.0007675333333333295	3	1.0	0.10163883333333334
chr3	47250000	47400000	-0.08182753333333333	3	1.0	0.0326653	3	1.0	0.11449283333333332
chr3	56550000	56700000	-0.04769696666666667	3	1.0	0.08878053333333331	3	1.0	0.13647749999999997
chr3	59550000	59700000	-0.02499411	3	1.0	0.1449834	3	1.0	0.16997751
chr3	61500000	61650000	-0.090665	3	1.0	0.04000829	3	1.0	0.13067329
chr3	64200000	64350000	-0.05909586666666666	3	1.0	0.051568333333333334	3	1.0	0.11066419999999999
chr3	64350000	64500000	-0.041892533333333336	3	1.0	0.060211303333333334	3	1.0	0.10210383666666667
chr3	64500000	64650000	-0.053848466666666664	3	1.0	0.06720953333333334	3	1.0	0.121058
chr3	64650000	64800000	-0.017764219999999997	3	1.0	0.08244529333333334	3	1.0	0.10020951333333333
chr3	71400000	71550000	-0.10352410000000001	3	1.0	0.05094959999999999	3	1.0	0.1544737
chr3	71550000	71700000	-0.11455573333333334	3	1.0	-0.010281500000000002	3	1.0	0.10427423333333334
chr3	72000000	72150000	-0.13442733333333334	3	1.0	-0.007306800000000001	3	1.0	0.12712053333333334
chr3	72150000	72300000	-0.10170513999999999	3	1.0	0.00379876666666667	3	1.0	0.10550390666666666
chr3	72450000	72600000	-0.12095263333333334	3	1.0	0.04407366666666667	3	1.0	0.16502630000000001
chr3	72600000	72750000	-0.15428333333333333	3	1.0	-0.03539743333333333	3	1.0	0.11888589999999999
chr3	74100000	74250000	-0.10757943333333332	3	1.0	0.014157799999999998	3	1.0	0.12173723333333332
chr3	74850000	75000000	-0.06934816666666667	3	1.0	0.03926083333333334	3	1.0	0.10860900000000001
chr3	77100000	77250000	-0.13047366666666668	3	1.0	-0.0174544	3	1.0	0.11301926666666669
chr3	90750000	90900000	0.04334436666666667	3	1.0	0.28070533333333336	3	1.0	0.2373609666666667
chr3	90900000	91050000	0.031404400000000006	3	1.0	0.3119036666666667	3	1.0	0.2804992666666667
chr3	91200000	91350000	-0.07088583333333333	3	1.0	0.046190110000000006	3	1.0	0.11707594333333333
chr3	91350000	91500000	-0.0728187	3	1.0	0.222944	3	1.0	0.2957627
chr3	91500000	91650000	-0.0865769	3	1.0	0.1190611	3	1.0	0.205638
chr3	91650000	91800000	-0.04464112333333333	3	1.0	0.210055	3	1.0	0.2546961233333333
chr3	91800000	91950000	-0.06302096666666666	3	1.0	0.096251	3	1.0	0.15927196666666665
chr3	93600000	93750000	-0.005058966666666667	3	1.0	0.09775899999999998	3	1.0	0.10281796666666665
chr3	93750000	93900000	0.017214566666666667	3	1.0	0.20837346666666667	3	1.0	0.19115890000000002
chr3	98700000	98850000	-0.015503926666666666	3	1.0	0.0939968	3	1.0	0.10950072666666667
chr3	106050000	106200000	0.016310800000000004	3	1.0	0.294908	3	1.0	0.2785972
chr3	106200000	106350000	-0.11255436666666666	3	1.0	0.12280470000000002	3	1.0	0.23535906666666667
chr3	106350000	106500000	-0.024512701	3	1.0	0.16042796666666667	3	1.0	0.18494066766666667
chr3	106500000	106650000	-0.054006700000000005	3	1.0	0.13524666666666665	3	1.0	0.18925336666666664
chr3	106650000	106800000	-0.0224698	3	1.0	0.26364763333333335	3	1.0	0.28611743333333334
chr3	106800000	106950000	0.018258200000000006	3	1.0	0.2131906666666667	3	1.0	0.1949324666666667
chr3	111450000	111600000	-0.0683633	3	1.0	0.036212023999999995	3	1.0	0.104575324
chr3	111750000	111900000	-0.1459827	3	1.0	-0.0386287	3	1.0	0.10735399999999999
chr3	111900000	112050000	-0.08708303333333334	3	1.0	0.05229330000000001	3	1.0	0.13937633333333335
chr3	112350000	112500000	-0.11590216666666667	3	1.0	-0.006639899999999996	3	1.0	0.10926226666666668
chr3	112650000	112800000	-0.06851693333333334	3	1.0	0.05729846666666667	3	1.0	0.12581540000000002
chr3	113100000	113250000	-0.06179313333333332	3	1.0	0.08084770000000001	3	1.0	0.14264083333333333
chr3	114600000	114750000	-0.06532166666666667	3	1.0	0.0748012	3	1.0	0.14012286666666668
chr3	133800000	133950000	-0.0074476333333333335	3	1.0	0.12806266666666666	3	1.0	0.1355103
chr3	134550000	134700000	-0.1208581	3	1.0	-0.018574100000000003	3	1.0	0.10228399999999999
chr3	134700000	134850000	-0.0539559	3	1.0	0.0671727	3	1.0	0.1211286
chr3	144750000	144900000	-0.03850539	3	1.0	0.06693546666666667	3	1.0	0.10544085666666667
chr3	155700000	155850000	-0.13910933333333333	3	1.0	-0.03013483333333333	3	1.0	0.1089745
chr3	158550000	158700000	-0.07449173333333334	3	1.0	0.04124517333333333	3	1.0	0.11573690666666667
chr3	158850000	159000000	-0.0954686	3	1.0	0.027060796666666668	3	1.0	0.12252939666666667
chr3	159150000	159300000	0.009452800000000003	3	1.0	0.20748466666666665	3	1.0	0.19803186666666664
chr3	159300000	159450000	-0.07026343333333333	3	1.0	0.09079056666666666	3	1.0	0.16105399999999997
chr3	159450000	159600000	-0.06647840333333332	3	1.0	0.06166571333333332	3	1.0	0.12814411666666664
chr3	159600000	159750000	-0.048567299999999994	3	1.0	0.07681429999999999	3	1.0	0.12538159999999998
chr3	159750000	159900000	-0.10332036666666666	3	1.0	0.018887	3	1.0	0.12220736666666666
chr4	3000000	3150000	0.14539443333333332	3	1.0	0.2726328666666667	3	1.0	0.12723843333333337
chr4	3150000	3300000	0.06491605333333335	3	1.0	0.20283353333333332	3	1.0	0.13791747999999998
chr4	3300000	3450000	0.033053650000000004	3	1.0	0.17114456666666666	3	1.0	0.13809091666666667
chr4	4950000	5100000	-0.0038876699999999998	3	1.0	0.10703006666666667	3	1.0	0.11091773666666667
chr4	5850000	6000000	-0.0006857333333333341	3	1.0	0.10816373333333335	3	1.0	0.10884946666666669
chr4	10500000	10650000	-0.03517453333333333	3	1.0	0.07033046666666666	3	1.0	0.10550499999999999
chr4	16350000	16500000	-0.09231230000000001	3	1.0	0.024320866666666666	3	1.0	0.11663316666666668
chr4	16500000	16650000	-0.08171513333333334	3	1.0	0.030613866666666666	3	1.0	0.11232900000000001
chr4	16650000	16800000	-0.081355	3	1.0	0.024439633333333335	3	1.0	0.10579463333333333
chr4	16800000	16950000	-0.10841100000000001	3	1.0	0.050164400000000005	3	1.0	0.1585754
chr4	17400000	17550000	-0.09940906666666666	3	1.0	0.020607099999999996	3	1.0	0.12001616666666665
chr4	17550000	17700000	-0.12349286666666667	3	1.0	-0.0027675666666666684	3	1.0	0.12072530000000001
chr4	17700000	17850000	-0.05125094333333333	3	1.0	0.1246577	3	1.0	0.17590864333333334
chr4	19050000	19200000	-0.023991426666666663	3	1.0	0.15334789999999998	3	1.0	0.17733932666666663
chr4	19350000	19500000	-0.0357665	3	1.0	0.09425120000000001	3	1.0	0.1300177
chr4	21000000	21150000	-0.07721656666666667	3	1.0	0.0782829	3	1.0	0.15549946666666667
chr4	21450000	21600000	-0.010593080666666666	3	1.0	0.12567763333333332	3	1.0	0.136270714
chr4	22500000	22650000	-0.0104072	3	1.0	0.13075286666666666	3	1.0	0.14116006666666667
chr4	22650000	22800000	-0.052123633333333336	3	1.0	0.0631047	3	1.0	0.11522833333333334
chr4	23100000	23250000	-0.07888093333333335	3	1.0	0.04314953333333332	3	1.0	0.12203046666666667
chr4	23250000	23400000	-0.1538438666666667	3	1.0	-0.040244633333333335	3	1.0	0.11359923333333335
chr4	24150000	24300000	-0.0696373	3	1.0	0.0658628	3	1.0	0.1355001
chr4	24300000	24450000	-0.04469856666666667	3	1.0	0.05954893333333333	3	1.0	0.10424749999999999
chr4	25050000	25200000	-0.03328619	3	1.0	0.07747440000000001	3	1.0	0.11076059000000002
chr4	25800000	25950000	-0.08523076666666667	3	1.0	0.02156016	3	1.0	0.10679092666666666
chr4	25950000	26100000	-0.08206956666666668	3	1.0	0.035917233333333326	3	1.0	0.1179868
chr4	26250000	26400000	-0.07623223333333333	3	1.0	0.0468313	3	1.0	0.12306353333333334
chr4	26700000	26850000	-0.137817	3	1.0	0.0004844266666666681	3	1.0	0.13830142666666667
chr4	27300000	27450000	-0.12982766666666665	3	1.0	-0.010824313333333333	3	1.0	0.11900335333333331
chr4	27750000	27900000	-0.07489143333333334	3	1.0	0.026758433333333335	3	1.0	0.10164986666666667
chr4	29850000	30000000	-0.16301943333333335	3	1.0	-0.015006453333333336	3	1.0	0.14801298000000002
chr4	30450000	30600000	-0.135772	3	1.0	-0.030163900000000007	3	1.0	0.1056081
chr4	37500000	37650000	-0.05979676	3	1.0	0.09863885	3	1.0	0.15843561
chr4	37650000	37800000	-0.09228673333333333	3	1.0	0.049646123333333333	3	1.0	0.14193285666666666
chr4	38100000	38250000	-0.10367610000000001	3	1.0	0.0432144	3	1.0	0.1468905
