gene,Mecp2_ratio,GFP_ratio,Mecp2_log_ratio,GFP_log_ratio,log_ratio_change,chromosome
Zmat3,0.7439774195817266,0.8451227408331157,-0.4266692600484447,-0.2427672094312912,-0.1839020506171534,chr3
Pex5l,0.8997563795288954,1.0192771382888486,-0.1523936685825141,0.0275463691428892,-0.1799400377254034,chr3
Dnajc19,1.000026274078932,1.067072644173518,3.790498542180185e-05,0.0936583953014198,-0.093620490315998,chr3
Atp11b,0.9881657074119864,1.1944314612356286,-0.0171751044784887,0.2563240715653709,-0.2734991760438597,chr3
Dcun1d1,1.0182379508385155,1.0843830536089616,0.0260747425334503,0.1168744724884213,-0.090799729954971,chr3
Anxa5,0.94560387361234,0.8714315242800038,-0.0806921494418547,-0.1985407907921945,0.1178486413503398,chr3
Ccna2,1.0303003765790546,1.1308466508756454,0.0430650059760461,0.1774033050828409,-0.1343382991067948,chr3
Trpc3,0.8474907805650221,0.9322078298259596,-0.2387304209221196,-0.1012764644352599,-0.1374539564868597,chr3
Fgf2,1.0834800647718952,0.8761006083817342,0.1156726091590348,-0.190831541409113,0.3065041505681479,chr3
Fat4,0.9781113530350312,0.8703334753284556,-0.0319293768196978,-0.2003598076943285,0.1684304308746306,chr3
Intu,0.9620385458537628,1.038165559993668,-0.05583339548872,0.0540365338070479,-0.109869929295768,chr3
Pgrmc2,1.3155935101353995,0.9575572986107552,0.3957137964430152,-0.0625692768332794,0.4582830732762946,chr3
Jade1,0.975115645281428,1.004995912972392,-0.0363547673274141,0.0071896343928095,-0.0435444017202236,chr3
2610316D01Rik,1.02264684944719,1.2890866189291208,0.0323080253257427,0.3663492074551532,-0.3340411821294105,chr3
Pcdh10,0.9833663695983256,1.0016842215465738,-0.0241990779872808,0.0024277741916015,-0.0266268521788823,chr3
Frem2,0.875687939723862,1.1028279519873003,-0.1915112524825745,0.1412077390933207,-0.3327189915758952,chr3
Sertm1,0.983499121881154,1.059181068132499,-0.0240043304956768,0.0829492406684051,-0.106953571164082,chr3
Nbea,0.9989098367795518,1.7436379289149813,-0.0015736309851456,0.8021004917263144,-0.8036741227114601,chr3
Rnf13,0.9325694135619428,1.0555166626754349,-0.1007169819864512,0.0779493536443038,-0.178666335630755,chr3
Pfn2,1.0887137527069224,1.2099572889990078,0.1226246869890211,0.2749561218495623,-0.1523314348605412,chr3
Med12l,0.9373672012838687,0.9095992369074672,-0.0933137794526998,-0.1366970509807225,0.0433832715280226,chr3
P2ry1,0.9554343789045686,1.1442433845138409,-0.0657713053894807,0.1943939509670518,-0.2601652563565326,chr3
Arhgef26,1.0461406982353407,1.1676248540665854,0.0650768965139216,0.2235768254911719,-0.1584999289772503,chr3
Gpr149,1.1346189998406335,1.1520312198285818,0.1822079280729512,0.2041798140732546,-0.0219718860003034,chr3
Plch1,1.13137499383727,1.210922573542485,0.1780771893472454,0.2761066219790996,-0.0980294326318541,chr3
Slc33a1,1.274974424610996,1.1344910059001374,0.3504683075884818,0.1820451715534818,0.1684231360349999,chr3
Gmps,1.321681161711228,1.176570076419245,0.4023741875139492,0.2345872499219614,0.1677869375919877,chr3
Ssr3,0.980279641354514,0.975464202919924,-0.0287347337755683,-0.0358391643570072,0.0071044305814389,chr3
Rsrc1,0.9416877151186328,0.9976076571169594,-0.0866793859460097,-0.0034555563013053,-0.0832238296447044,chr3
B3galnt1,0.8099344796334954,0.934640415588532,-0.3041228902618392,-0.0975166715210801,-0.206606218740759,chr3
Golim4,0.9841775807728104,1.079688939169431,-0.0230094421424131,0.1106157285399398,-0.1336251706823529,chr3
Rapgef2,0.8723394046735679,0.9568109000583084,-0.1970385353776613,-0.0636942699724838,-0.1333442654051775,chr3
Gucy1b1,1.034292518824352,1.0720845844849232,0.0486442666725605,0.1004187349028774,-0.0517744682303169,chr3
Rbm46,1.066278526551675,1.1936098017573773,0.0925843390245606,0.2553312879650866,-0.1627469489405259,chr3
Rbm46os,1.0003716679384949,1.2126278124017162,0.0005361038715837,0.2781368170730349,-0.2776007132014512,chr3
Sfrp2,0.9231202332481068,0.8453946199133242,-0.1154095286912604,-0.2423031637926864,0.126893635101426,chr3
Trim2,0.9006778695554385,0.8934203110313433,-0.15091688129269,-0.1625890416217152,0.0116721603290252,chr3
Fbxw7,1.0819241343436496,0.9990029263030172,0.1135993394202638,-0.001439190887018,0.1150385303072818,chr3
Etv3,0.877042035554327,0.9295139277096964,-0.1892821039477561,-0.1054516124352674,-0.0838304915124887,chr3
Pear1,0.9243161203657324,0.9302992292300654,-0.1135417505113312,-0.1042332635144163,-0.0093084869969148,chr3
Ntrk1,0.8954813854100788,0.779677886816258,-0.1592646520180444,-0.3590498774176909,0.1997852253996465,chr3
Ash1l,1.001195687831716,0.9816368576528238,0.0017239824381271,-0.0267386758023319,0.028462658240459,chr3
Dpm3,0.9548595645079216,0.7633121027989186,-0.0666395297874718,-0.3896550285290686,0.3230154987415967,chr3
Efna1,0.863634095017098,0.8360950979176184,-0.2115078949022056,-0.2582610503187604,0.0467531554165547,chr3
Efna4,0.7598053911239843,0.7149671942209573,-0.3962981463481757,-0.4840510485495436,0.0877529022013679,chr3
Chrnb2,0.828144829387338,0.832439725893753,-0.2720450006322403,-0.2645822795229643,-0.007462721109276,chr3
Ube2q1,0.8419726871817297,0.86159247341987,-0.2481546605346223,-0.2149224478456047,-0.0332322126890176,chr3
Il6ra,0.8271701545561666,0.7576887128459333,-0.2737439627289491,-0.4003228384077556,0.1265788756788065,chr3
Dennd4b,0.8333705360112393,0.7717576160845555,-0.2629700007287012,-0.3737802797509428,0.1108102790222415,chr3
Slc27a3,0.743209019518268,0.7539601106555565,-0.4281600846424189,-0.407439897231248,-0.0207201874111709,chr3
S100a10,0.9754105694759886,0.932583595720468,-0.0359184894933056,-0.1006950421995574,0.0647765527062517,chr3
Snx27,0.9487202226724504,0.8642175833034942,-0.0759453952835931,-0.2105335107004114,0.1345881154168183,chr3
Psmb4,0.9788359950341644,1.0869748798034855,-0.0308609398304419,0.1203185997932812,-0.1511795396237231,chr3
Psmd4,0.8447936946163396,0.8073811067642819,-0.2433290281593741,-0.3086782676631827,0.0653492395038085,chr3
Bcl9,0.8299782362596191,0.8871588012650706,-0.2688545883699458,-0.1727357250940665,-0.0961188632758792,chr3
Pde4dip,0.943513953434453,0.9523127115073182,-0.0838842411826436,-0.0704927049035512,-0.0133915362790923,chr3
Gdap2,1.0057640647598522,1.0566737421815686,0.0082919129746413,0.0795299999994426,-0.0712380870248012,chr3
Tent5c,0.9887504178597896,0.9509331386097156,-0.0163216955986521,-0.0725841880678201,0.0562624924691679,chr3
Man1a2,0.9668595691840648,0.8805824687902353,-0.0486217331626875,-0.1834699724398935,0.134848239277206,chr3
Slc22a15,1.0772691585840954,0.9147841561477617,0.1073787561400878,-0.1284967160693446,0.2358754722094324,chr3
Nhlh2,0.9814928301799648,1.1860173969934218,-0.0269503660666135,0.2461251720863256,-0.2730755381529391,chr3
Vangl1,0.8873388643445591,0.8368758785052752,-0.1724429367542998,-0.2569144299894269,0.084471493235127,chr3
Ngf,1.0047591247011196,0.9736846561319222,0.0068496792640675,-0.0384734875668422,0.0453231668309098,chr3
Tspan2,0.9529189117271254,1.109005155282505,-0.0695746411156645,0.1492660719768257,-0.2188407130924902,chr3
Dennd2c,0.933242167552469,0.8157960595702298,-0.0996765994550569,-0.2937195561955359,0.194042956740479,chr3
Syt6,1.078802944876906,0.7614474526455258,0.1094313649077979,-0.3931836148700834,0.5026149797778814,chr3
Lrig2,0.817876647669437,0.8600172904690428,-0.2900448228876706,-0.2175624296968298,-0.0724823931908407,chr3
Slc16a1,0.7504670652761348,1.0212264740421464,-0.414139335240447,0.0303028434395796,-0.4444421786800267,chr3
Ppm1j,0.8774773997509623,0.790781881526747,-0.1885661269483355,-0.3386482786140742,0.1500821516657387,chr3
Rhoc,0.8690944798295734,0.77465018212541,-0.2024150730002913,-0.3683831321753096,0.1659680591750182,chr3
Mov10,0.9224784849672968,1.0249738865141738,-0.116412831403166,0.0355871543391022,-0.1519999857422682,chr3
Cttnbp2nl,0.9627878778080464,0.9240513610615348,-0.0547101175289544,-0.1139550524565836,0.0592449349276292,chr3
Kcnd3,0.8331716392692924,0.7511891337064366,-0.2633143632643447,-0.4127519009867583,0.1494375377224135,chr3
Lrif1,0.8739969214257369,0.8778610785978652,-0.1942998969139424,-0.1879354433675177,-0.0063644535464247,chr3
Kcna3,1.0660723125340448,1.3566827382730495,0.0923053005698456,0.4400833844014406,-0.3477780838315949,chr3
Kcnc4,0.8518083302033289,0.802866479948491,-0.2313992561892179,-0.3167680134122242,0.0853687572230063,chr3
Celsr2,0.8305786628320477,0.8345250838706416,-0.2678112847930731,-0.2609726806117632,-0.0068386041813098,chr3
Clcc1,0.8208224212433852,0.9062829229001472,-0.2848579553473057,-0.1419665945639815,-0.1428913607833241,chr3
Slc25a24,0.9009580777998064,0.9610648145239452,-0.1504681168811908,-0.0572943647841624,-0.0931737520970283,chr3
Gpr88,1.09148626233801,1.0582085378379609,0.1262939723978286,0.0816239628567519,0.0446700095410766,chr3
Tlcd4,0.8835421802521825,0.8413058372615337,-0.1786290842892377,-0.2492977406716803,0.0706686563824426,chr3
Pde5a,1.2149458370064503,1.2566908483872576,0.2808919990788368,0.3296297839234903,-0.0487377848446534,chr3
Sec24d,0.9263101287110128,1.0689460794380086,-0.1104328061030007,0.0961890814126154,-0.2066218875156161,chr3
Tram1l1,1.3046519011689728,1.7590095526008778,0.3836649275244679,0.814763317632212,-0.431098390107744,chr3
Ank2,0.8460825452346964,0.9370139344666252,-0.2411296729235044,-0.0938575923215572,-0.1472720806019472,chr3
Pitx2,0.9668542274638898,0.8420229545507071,-0.0486297038077951,-0.2480685314709043,0.1994388276631092,chr3
Casp6,0.9647614648575848,0.9265203270293222,-0.0517558115808974,-0.1101054668456071,0.0583496552647097,chr3
Lef1,0.8302204748889735,0.7084292989983562,-0.2684335827765615,-0.4973042150313937,0.2288706322548322,chr3
Cyp2u1,0.8589109255927246,1.094399290276108,-0.219419572218518,0.1301391997411711,-0.3495587719596891,chr3
Tet2,0.967282048126632,1.1461674613268562,-0.0479914708493594,0.1968178451207482,-0.2448093159701077,chr3
Cxxc4,1.3951324189092242,1.3235872936122146,0.4804020618659976,0.404453347011929,0.0759487148540686,chr3
Cisd2,1.362265352666367,1.201286172600087,0.4460077501112259,0.2645798734506821,0.1814278766605438,chr3
Nfkb1,1.081459422832887,1.1482427325687778,0.1129795353174647,0.1994276525158229,-0.0864481171983581,chr3
Ddit4l,0.977835369933312,1.156618974182704,-0.0323365039159385,0.2099136746512601,-0.2422501785671986,chr3
Bmpr1b,0.9957663919991672,0.9926340144908636,-0.0061207709017078,-0.01066620271808,0.0045454318163722,chr3
Pdlim5,0.8925717008019096,1.2046571449265246,-0.163960028561941,0.2686226023090493,-0.4325826308709903,chr3
2410004B18Rik,0.8513433174309654,0.8764208744091811,-0.2321870564279588,-0.1903042483411038,-0.0418828080868549,chr3
Syde2,0.906201622988342,1.0458021042030117,-0.1420960201968021,0.0646098780705759,-0.206705898267378,chr3
Ak5,1.0003038433062732,1.0142802849283103,0.0004382866493067,0.0204563799546784,-0.0200180933053716,chr3
Msh4,1.001202501031883,0.8610450713517294,0.0017338000359939,-0.2158393375047876,0.2175731375407816,chr3
Lrriq3,1.2919002460108675,1.353805335384768,0.3694946767334905,0.4370203076977881,-0.0675256309642976,chr3
Ankrd13c,0.9992197690667456,1.0140404857724847,-0.0011260746544416,0.0201152533838438,-0.0212413280382855,chr3
Srsf11,1.0422903383261934,1.2447976919886303,0.0597572078642242,0.3159112905012957,-0.2561540826370714,chr3
Lrrc7,1.1837933453258491,1.3772849243445076,0.2434172518324329,0.4618270463408715,-0.2184097945084385,chr3
Plekhg1,0.915578116979862,0.988689686122338,-0.1272451131011347,-0.0164103125699545,-0.1108348005311802,chr10
Akap12,0.8646855047746149,0.9526839182502084,-0.2097525901189755,-0.0699304591488606,-0.1398221309701148,chr10
Rmnd1,0.9208572190475268,0.8289092966257781,-0.1189506142936562,-0.2707138513900389,0.1517632370963827,chr10
Esr1,0.8999532689757384,0.840757566905964,-0.1520780049642934,-0.250238236670939,0.0981602317066455,chr10
Rgs17,0.8900096984422607,0.9387066741000788,-0.1681070376641485,-0.0912536781495779,-0.0768533595145706,chr10
Pcmt1,0.9864790035243416,1.0631634753662276,-0.0196397503081914,0.0883634472613898,-0.1080031975695813,chr10
Lats1,0.8884888187642791,0.9345469231092396,-0.1705744741931461,-0.0976609921395176,-0.0729134820536285,chr10
Samd5,0.9570562769513976,0.885230287111775,-0.0633243341347195,-0.1758752827921968,0.1125509486574772,chr10
Rab32,1.1865336237877322,1.1809458285021308,0.2467529839574762,0.2399427879833394,0.0068101959741367,chr10
B230208H11Rik,0.9314838951357484,0.9306647391557183,-0.1023972689396058,-0.1036665471535687,0.0012692782139628,chr10
Stx11,0.9865320404793162,1.0669927604817022,-0.0195621874864557,0.0935503875469872,-0.1131125750334429,chr10
Plagl1,1.1079835393466315,0.9208297771197466,0.1479364482829619,-0.1189936078459878,0.2669300561289498,chr10
Phactr2,0.9190014272815508,1.0202443361140645,-0.1218609927523604,0.0289147014974272,-0.1507756942497876,chr10
Pex3,0.9481379223230676,1.1599392335694836,-0.0768311566727282,0.2140492280043461,-0.2908803846770744,chr10
Tnfaip3,0.9032833508372038,1.0156550583566015,-0.1467494773645067,0.0224105102841392,-0.1691599876486459,chr10
Myb,0.90223488994511,0.8388408641942698,-0.1484250178995687,-0.2535309507461191,0.1051059328465503,chr10
E030030I06Rik,0.9995245810524012,0.85371394656948,-0.0006860476509964,-0.2281753470526739,0.2274892994016775,chr10
Tbpl1,0.7662151979372829,0.7494629659165426,-0.3841784528748562,-0.4160709045175603,0.0318924516427041,chr10
Eya4,0.9856777126607662,0.9701059058736116,-0.020812089615017,-0.0437858408470119,0.0229737512319948,chr10
Epb41l2,1.0270742900132428,1.0475276341424158,0.0385405379924497,0.0669883032223421,-0.0284477652298924,chr10
Ptprk,1.1428345781188165,1.1390573804970754,0.1926165928796162,0.1878404252492172,0.004776167630399,chr10
Rspo3,1.0693476038189478,1.0529942824704177,0.0967308940219135,0.0744976028650838,0.0222332911568297,chr10
Cenpw,0.9014465360896476,1.007686302780639,-0.1496861655210399,0.0110465913588223,-0.1607327568798622,chr10
Hey2,1.080796281476322,1.1519047684566022,0.1120946161336572,0.2040214496322463,-0.0919268334985891,chr10
Tpd52l1,1.1598924715874075,1.0587676454974493,0.2139910657855074,0.0823860138167685,0.1316050519687389,chr10
Rnf217,1.0229505631816642,1.1039102209180296,0.0327364246765536,0.1426228450298821,-0.1098864203533284,chr10
Nkain2,1.219774500746425,1.533609322422794,0.2866144619483972,0.6169310119232501,-0.3303165499748529,chr10
Zup1,0.961361768775057,0.9513622550172224,-0.0568486630522171,-0.0719333069001012,0.0150846438478841,chr10
Tspyl1,1.0917244677509153,1.529384737209898,0.1266087910862298,0.6129513816122008,-0.4863425905259708,chr10
Hs3st5,0.9616665960881142,1.4722453037739467,-0.0563912877325453,0.558018071567119,-0.6144093592996644,chr10
Slc16a10,1.0827615497305336,1.163522330862118,0.1147155615997496,0.2184988998836795,-0.1037833382839298,chr10
Sesn1,0.8547758042571182,0.9668229780431524,-0.2263820240121358,-0.0486763334978011,-0.1777056905143346,chr10
Armc2,0.8574423830959534,0.9572855423581093,-0.2218883640269551,-0.0629787740434596,-0.1589095899834954,chr10
Sobp,0.8464272588094162,0.9465658126970402,-0.2405420053419478,-0.0792252779696683,-0.1613167273722794,chr10
Crybg1,0.7945201008667838,0.9313198004401226,-0.3318443755602768,-0.1026514434452609,-0.2291929321150158,chr10
Prep,1.06117095482571,0.9245103759337028,0.0856570933984604,-0.1132385835606538,0.1988956769591143,chr10
Sim1,0.9216504508566012,0.9670699871229568,-0.1177084032715561,-0.0483077931671365,-0.0694006101044195,chr10
Vgll2,0.9635834991158588,1.057790220421308,-0.0535184065284446,0.0810535424176763,-0.1345719489461209,chr10
Dcbld1,0.7340080240268329,1.0166596488223818,-0.4461322604831181,0.023836783288048,-0.4699690437711661,chr10
Gopc,1.1287903409157372,1.068859024982931,0.1747775479268129,0.0960715842371832,0.0787059636896297,chr10
Slc35f1,1.0219100624496025,1.1022540389482574,0.0312682313366989,0.1404567633768363,-0.1091885320401374,chr10
Cep85l,1.2133643909071403,1.08983466587362,0.2790128777530363,0.1241092865469405,0.1549035912060957,chr10
Mcm9,1.0058267169503723,1.1293083848579846,0.0083817801637487,0.1754395025446729,-0.1670577223809241,chr10
Serinc1,1.427802250917345,1.589620278562006,0.5137961814844729,0.6686821820750544,-0.1548860005905814,chr10
Cdh23,0.8697625600554797,0.6995718992790689,-0.2013064872406247,-0.5154557552918216,0.3141492680511969,chr10
Slc29a3,0.8488370451263766,0.7933648350122635,-0.23644047485774,-0.3339436417925359,0.0975031669347958,chr10
Adamts14,0.7600936848431753,0.8300828980149771,-0.39575084695105,-0.2686726733880112,-0.1270781735630387,chr10
Pald1,0.8441753056965912,0.7855571848065561,-0.2443854675227511,-0.3482117942451046,0.1038263267223534,chr10
Ppa1,0.8875965807565347,0.8232476800121321,-0.1720239849629522,-0.2806015537086563,0.1085775687457041,chr10
Macroh2a2,0.7277272757134771,0.8837442734958686,-0.4585302099757145,-0.178299133339729,-0.2802310766359855,chr10
Neurog3,0.862438582878381,0.8268259059035709,-0.2135063735662145,-0.2743445032537746,0.0608381296875601,chr10
Sirt1,1.0008928041793608,0.9649413802155922,0.0012874695184472,-0.0514867929636613,0.0527742624821086,chr10
Zfp365,1.0598479300183885,1.03446777057573,0.0838572776686829,0.048888697923992,0.0349685797446908,chr10
A930033H14Rik,0.8638253509090436,0.805462402575996,-0.2111884385715476,-0.3121108465924988,0.1009224080209512,chr10
Cdk1,0.9917128833730408,0.8248370418048226,-0.0120055969465522,-0.2778189721374975,0.2658133751909452,chr10
Phyhipl,0.8513039036151405,0.9269303590870842,-0.2322538490270836,-0.1094671426318363,-0.1227867063952473,chr10
Bicc1,0.9080206262454276,0.7746286998834745,-0.139203025296272,-0.3684231408842251,0.229220115587953,chr10
Ube2d1,0.9063933943673932,0.9098349228230758,-0.1417907477935077,-0.1363232832334926,-0.0054674645600151,chr10
Ipmk,0.8600371240772171,0.8486115501940444,-0.2175291588329371,-0.2368237800410978,0.0192946212081606,chr10
Pcdh15,0.8830089566932492,0.9492382446086148,-0.1795000231388782,-0.0751578673056978,-0.1043421558331803,chr10
Gnaz,0.6734406923493425,0.8871660622021075,-0.570377196892428,-0.1727239174278707,-0.3976532794645573,chr10
Smarcb1,0.9800119713322278,0.6604388948866285,-0.0291287223165055,-0.5985030082405342,0.5693742859240286,chr10
Prmt2,0.8665989524368144,0.932287878362997,-0.2065636022368771,-0.1011525857618169,-0.1054110164750602,chr10
Dip2a,1.0229481889260872,0.9531779234714258,0.0327330761953609,-0.0691825571937631,0.1019156333891241,chr10
Lss,0.873946795599772,0.987872424216523,-0.1943826413179591,-0.01760335351681,-0.1767792878011491,chr10
Col6a2,0.9047572317401692,0.9220457188387632,-0.1443973607570998,-0.1170898076745189,-0.0273075530825808,chr10
Gm10941,0.7707675193815591,0.6994912049366538,-0.3756323180312097,-0.5156221771314203,0.1399898591002106,chr10
Pofut2,0.7997958354863551,0.837048894655024,-0.3222963257908644,-0.2566161973016415,-0.0656801284892229,chr10
Pttg1ip,1.1031774183306269,1.005307906688781,0.1416648307862746,0.0076374391341964,0.1340273916520781,chr10
Pfkl,0.8594670681290468,0.773790375047354,-0.2184857333191317,-0.3699853112571917,0.15149957793806,chr10
Cstb,0.8830324743971121,0.9013380327023252,-0.1794615994936105,-0.1498598272016516,-0.0296017722919589,chr10
Pdxk,0.7824308313417032,0.9136457533912072,-0.3539648747155619,-0.1302931953492622,-0.2236716793662997,chr10
Fgf22,0.9117960406724512,0.9488141278778328,-0.133216950342089,-0.075802603060422,-0.057414347281667,chr10
Grin3b,0.8004439652314556,0.6908129455363871,-0.3211276839162919,-0.5336329762849262,0.2125052923686343,chr10
Rps15,0.8376069648382155,0.8818949008606698,-0.2556546563247321,-0.1813213609205645,-0.0743332954041676,chr10
Plk5,0.8192480975867503,0.6822158701584898,-0.2876276772631755,-0.551699778615845,0.2640721013526694,chr10
Mex3d,0.8331373532563593,0.7199601421592758,-0.2633737331183866,-0.4740110554169022,0.2106373222985156,chr10
Uqcr11,0.7806224802612949,0.7148305773630057,-0.3573030849743269,-0.4843267469286929,0.127023661954366,chr10
Scamp4,0.9421741646467332,0.7746759026601364,-0.0859343224729714,-0.3683352314935015,0.2824009090205301,chr10
Csnk1g2,0.8280577219441374,0.7432501253435122,-0.2721967568004033,-0.4280802934548151,0.1558835366544117,chr10
Slc39a3,0.8525463303858639,0.716082061555768,-0.23014985746408,-0.4818031679904573,0.2516533105263773,chr10
Matk,0.8613918373975706,0.6577916281385023,-0.2152584423104248,-0.6042974481003732,0.3890390057899484,chr10
Celf5,0.8533576376102221,0.6422855196667723,-0.2287776008547693,-0.6387133236497382,0.4099357227949688,chr10
Nfyb,0.97588027852519,0.8404310170537728,-0.0352239267839828,-0.2507986876075905,0.2155747608236076,chr10
Chst11,0.8837162085087702,0.7758514360598494,-0.178344949603374,-0.3661476705408484,0.1878027209374743,chr10
Pwp1,0.8994036846714596,0.9429956375490496,-0.1529593004441949,-0.0846769981130879,-0.068282302331107,chr10
Rtcb,0.9881786672605036,0.8640397411499573,-0.017156183576417,-0.2108304248118044,0.1936742412353873,chr10
Fbxo7,0.9655008122900532,0.9998466919943972,-0.0506506219503402,-0.0002211936552241,-0.0504294282951161,chr10
Nup37,1.1177486925649849,1.3346899730742892,0.1605958583555126,0.4165046660689771,-0.2559088077134644,chr10
Utp20,1.0136723463827515,1.1453346778755955,0.0195913992469688,0.1957692293786042,-0.1761778301316353,chr10
Ano4,1.0396022740929585,1.1044206169185675,0.0560316947702361,0.1432897249913088,-0.0872580302210726,chr10
Actr6,1.0104151798000365,0.877393138933628,0.0149482184836782,-0.1887046701180144,0.2036528886016927,chr10
Anks1b,0.8702478359635285,1.071873253542555,-0.2005017734690767,0.1001343206311781,-0.3006360941002549,chr10
Ntn4,1.072210749660391,0.9433880196284592,0.1005885043094437,-0.0840768151268662,0.18466531943631,chr10
Tmcc3,1.034035870403187,0.9597728711171316,0.0482862331917108,-0.0592350603891212,0.107521293580832,chr10
Cep83os,1.130502031194118,1.149499881634627,0.1769635842089009,0.2010063175000722,-0.0240427332911712,chr10
Socs2,0.9386841401471214,0.9808951386963518,-0.0912883109196311,-0.0278291796139135,-0.0634591313057176,chr10
Mrpl42,1.1033699624562472,1.023275995444668,0.1419166109731027,0.0331953176705478,0.1087212933025549,chr10
Pawr,0.946010764283394,1.087917764843183,-0.0800714953714038,0.121569508116936,-0.2016410034883398,chr10
Nav3,1.0310896144571202,1.0277853961406227,0.0441697262214672,0.0395390580679401,0.0046306681535271,chr10
Zdhhc17,1.1785892651498535,0.9339886965842832,0.237061030978383,-0.0985230047816306,0.3355840357600136,chr10
Kcnc2,0.9848059682831336,1.230657289155823,-0.0220885897806824,0.2994290590827358,-0.3215176488634182,chr10
Ptprb,0.8472869585097681,0.9255762002766418,-0.2390774316987859,-0.1115763265788482,-0.1275011051199377,chr10
Grip1,0.9688498106768714,1.0432928599797224,-0.0456550558571923,0.0611441898177646,-0.1067992456749569,chr10
Wif1,0.8982629547292599,0.8031975129217184,-0.1547902579926395,-0.3161732928559712,0.1613830348633316,chr10
Tbc1d30,0.923531157576294,0.8894246942021515,-0.1147674600223307,-0.1690556343081156,0.0542881742857849,chr10
Tafa2,1.1195352386707096,1.117919318916889,0.1628999394056681,0.1608160715454413,0.0020838678602267,chr10
Tsfm,0.9965968689907404,0.9113117944448532,-0.0049180533750754,-0.1339833555256963,0.1290653021506208,chr10
Slc26a10,0.7549730149274159,0.7326808349933158,-0.4055030159147427,-0.4487432158303404,0.0432401999155976,chr10
Dctn2,0.9336958271936716,0.8483415538027854,-0.0989754593750559,-0.2372828645698296,0.1383074051947737,chr10
Spryd4,0.9083867284932078,0.8429431011729516,-0.1386214664261153,-0.2464928426358047,0.1078713762096894,chr10
Timeless,0.7985690774163876,0.7912679841309469,-0.3245108865800116,-0.3377617100504207,0.0132508234704091,chr10
Suox,0.9236504455031757,0.9060615002416617,-0.1145811263120964,-0.1423191162688495,0.0277379899567531,chr10
Dgka,1.0000141949064645,0.9588958415839236,2.047877581538107e-05,-0.0605539814076599,0.0605744601834753,chr10
Itga7,0.8816626479134414,0.7882154669514219,-0.1817013543915666,-0.3433380354963903,0.1616366811048236,chr10
Nudt11,0.97055401261593,0.928068997228828,-0.0431195918249531,-0.1076960284789618,0.0645764366540087,chrX
Syp,0.9139007461072872,1.0510761806266495,-0.1298906045211332,0.0718672377389901,-0.2017578422601234,chrX
Ccdc120,0.9887279930645518,0.8987784773579727,-0.0163544161994992,-0.1539625175220723,0.1376081013225731,chrX
Tbc1d25,0.8879128524700323,0.9661611186288172,-0.1715100100677209,-0.0496642995486208,-0.1218457105191,chrX
Ebp,0.9169918725040316,0.9666377423492772,-0.1250191479264557,-0.0489527690260211,-0.0760663789004345,chrX
Mid1ip1,1.0314840376503505,1.221999711467693,0.0447214955037323,0.289243944514926,-0.2445224490111937,chrX
Bcor,0.926477047834842,1.005966746147882,-0.1101728589316494,0.0085826153218888,-0.1187554742535382,chrX
Cask,1.2887183619882367,1.1813050021227307,0.3659370098917739,0.2403815034648056,0.1255555064269683,chrX
Chst7,0.9408672468477466,1.0403579977918058,-0.0879369169126734,0.0570800598715544,-0.1450169767842278,chrX
Slc9a7,0.919162992197446,1.19731860212415,-0.1216073822471474,0.2598070992689486,-0.381414481516096,chrX
Dock11,0.8261633320014526,1.1388255495241515,-0.2755010650898499,0.1875467653848684,-0.4630478304747183,chrX
Lonrf3,1.007142652082042,0.8992570777308548,0.0102680417117335,-0.1531944855453101,0.1634625272570437,chrX
Akap17b,1.3797727411005274,1.2693565454094795,0.4644306638971267,0.3440973599947802,0.1203333039023465,chrX
Upf3b,1.0295140626195347,0.9422339735452512,0.041963536558707,-0.0858427435845419,0.1278062801432489,chrX
Zbtb33,0.7557455929565227,0.9935121460587584,-0.4040274339200004,-0.0093904898164192,-0.3946369441035811,chrX
Gria3,1.022517515661992,1.0978695060065935,0.0321255566557849,0.1347065841925767,-0.1025810275367917,chrX
Xiap,0.9752640694265068,1.1537157165778356,-0.0361351887737083,0.2062877778749411,-0.2424229666486494,chrX
Stag2,0.9670762448842048,0.9316093205653392,-0.0482984577394734,-0.1022030213904004,0.0539045636509269,chrX
Rap2c,0.9611791329211706,1.2524384898286476,-0.0571227668086058,0.324739751046621,-0.3818625178552268,chrX
Phf6,0.9766434825439776,0.967060976804737,-0.0340960831888143,-0.0483212350091371,0.0142251518203227,chrX
Smim10l2a,1.231253378426694,1.0652819990467948,0.3001276831742936,0.0912353879843459,0.2088922951899477,chrX
Zic3,1.2195294119631637,0.883848714694436,0.286324552707047,-0.1781286452234943,0.4644531979305413,chrX
Atp11c,1.3237992301971673,1.2806136963411168,0.4046843369773137,0.3568353449820863,0.0478489919952274,chrX
Sox3,0.9866929076767164,0.8766634883587378,-0.0193269560105288,-0.1899049316264676,0.1705779756159387,chrX
Mtmr1,0.9411433441045112,0.9891716895286996,-0.0875136205211336,-0.0157071450513646,-0.0718064754697689,chrX
Vma21,0.7955633261113256,1.0349581086018171,-0.3299513225578463,0.0495723737772337,-0.3795236963350801,chrX
Mir5132,0.8533456276735006,0.790362918105291,-0.2287979051179675,-0.3394128340991066,0.1106149289811391,chrX
Fam50a,0.6785506445479625,0.7627078809586972,-0.5594715977229874,-0.3907974878773285,-0.1686741098456589,chrX
